file,class
dataset/next/00000006_NO_05.wav,next
dataset/next/00000006_NO_06.wav,next
dataset/next/00000006_NO_07.wav,next
dataset/next/00000006_NO_08.wav,next
dataset/next/00000006_NO_09.wav,next
dataset/next/00000006_NO_10.wav,next
dataset/nine/00000030_NO_01.wav,nine
dataset/nine/00000030_NO_02.wav,nine
dataset/nine/00000030_NO_03.wav,nine
dataset/nine/00000030_NO_04.wav,nine
dataset/nine/00000030_NO_05.wav,nine
dataset/nine/00000030_NO_06.wav,nine
dataset/nine/00000030_NO_07.wav,nine
dataset/nine/00000030_NO_08.wav,nine
dataset/nine/00000030_NO_09.wav,nine
dataset/nine/00000030_NO_10.wav,nine
dataset/nine/00000013_NO_01.wav,nine
dataset/nine/00000013_NO_02.wav,nine
dataset/nine/00000013_NO_03.wav,nine
dataset/nine/00000013_NO_04.wav,nine
dataset/nine/00000013_NO_05.wav,nine
dataset/nine/00000013_NO_06.wav,nine
dataset/nine/00000013_NO_07.wav,nine
dataset/nine/00000013_NO_08.wav,nine
dataset/nine/00000013_NO_09.wav,nine
dataset/nine/00000013_NO_10.wav,nine
dataset/nine/00000017_NO_01.wav,nine
dataset/nine/00000017_NO_02.wav,nine
dataset/nine/00000017_NO_03.wav,nine
dataset/nine/00000017_NO_04.wav,nine
dataset/nine/00000017_NO_05.wav,nine
dataset/nine/00000017_NO_06.wav,nine
dataset/nine/00000017_NO_07.wav,nine
dataset/nine/00000017_NO_08.wav,nine
dataset/nine/00000017_NO_09.wav,nine
dataset/nine/00000017_NO_10.wav,nine
dataset/nine/00000020_NO_01.wav,nine
dataset/nine/00000020_NO_02.wav,nine
dataset/nine/00000020_NO_03.wav,nine
dataset/nine/00000020_NO_04.wav,nine
dataset/nine/00000020_NO_05.wav,nine
dataset/nine/00000020_NO_06.wav,nine
dataset/nine/00000020_NO_07.wav,nine
dataset/nine/00000020_NO_08.wav,nine
dataset/nine/00000020_NO_09.wav,nine
dataset/nine/00000020_NO_10.wav,nine
dataset/nine/00000022_NO_01.wav,nine
dataset/nine/00000022_NO_02.wav,nine
dataset/nine/00000022_NO_03.wav,nine
dataset/nine/00000022_NO_04.wav,nine
dataset/nine/00000022_NO_05.wav,nine
dataset/nine/00000022_NO_06.wav,nine
dataset/nine/00000022_NO_07.wav,nine
dataset/nine/00000022_NO_08.wav,nine
dataset/nine/00000022_NO_09.wav,nine
dataset/nine/00000022_NO_10.wav,nine
dataset/nine/00000009_NO_01.wav,nine
dataset/nine/00000009_NO_02.wav,nine
dataset/nine/00000009_NO_03.wav,nine
dataset/nine/00000009_NO_04.wav,nine
dataset/nine/00000009_NO_05.wav,nine
dataset/nine/00000009_NO_06.wav,nine
dataset/nine/00000009_NO_07.wav,nine
dataset/nine/00000009_NO_08.wav,nine
dataset/nine/00000009_NO_09.wav,nine
dataset/nine/00000009_NO_10.wav,nine
dataset/nine/00000005_NO_01.wav,nine
dataset/nine/00000005_NO_02.wav,nine
dataset/nine/00000005_NO_03.wav,nine
dataset/nine/00000005_NO_04.wav,nine
dataset/nine/00000005_NO_05.wav,nine
dataset/nine/00000005_NO_06.wav,nine
dataset/nine/00000005_NO_07.wav,nine
dataset/nine/00000005_NO_08.wav,nine
dataset/nine/00000005_NO_09.wav,nine
dataset/nine/00000005_NO_10.wav,nine
dataset/nine/00000027_NO_01.wav,nine
dataset/nine/00000027_NO_02.wav,nine
dataset/nine/00000027_NO_03.wav,nine
dataset/nine/00000027_NO_04.wav,nine
dataset/nine/00000027_NO_05.wav,nine
dataset/nine/00000027_NO_06.wav,nine
dataset/nine/00000027_NO_07.wav,nine
dataset/nine/00000027_NO_08.wav,nine
dataset/nine/00000027_NO_09.wav,nine
dataset/nine/00000027_NO_10.wav,nine
dataset/nine/00000011_NO_01.wav,nine
dataset/nine/00000011_NO_02.wav,nine
dataset/nine/00000011_NO_03.wav,nine
dataset/nine/00000011_NO_04.wav,nine
dataset/nine/00000011_NO_05.wav,nine
dataset/nine/00000011_NO_06.wav,nine
dataset/nine/00000011_NO_07.wav,nine
dataset/nine/00000011_NO_08.wav,nine
dataset/nine/00000011_NO_09.wav,nine
dataset/nine/00000011_NO_10.wav,nine
dataset/nine/00000023_NO_01.wav,nine
dataset/nine/00000023_NO_02.wav,nine
dataset/nine/00000023_NO_03.wav,nine
dataset/nine/00000023_NO_04.wav,nine
dataset/nine/00000023_NO_05.wav,nine
dataset/nine/00000023_NO_06.wav,nine
dataset/nine/00000023_NO_07.wav,nine
dataset/nine/00000023_NO_08.wav,nine
dataset/nine/00000023_NO_09.wav,nine
dataset/nine/00000023_NO_10.wav,nine
dataset/nine/00000001_NO_01.wav,nine
dataset/nine/00000001_NO_02.wav,nine
dataset/nine/00000001_NO_03.wav,nine
dataset/nine/00000001_NO_04.wav,nine
dataset/nine/00000001_NO_05.wav,nine
dataset/nine/00000001_NO_06.wav,nine
dataset/nine/00000001_NO_07.wav,nine
dataset/nine/00000001_NO_08.wav,nine
dataset/nine/00000001_NO_09.wav,nine
dataset/nine/00000001_NO_10.wav,nine
dataset/nine/00000019_NO_01.wav,nine
dataset/nine/00000019_NO_02.wav,nine
dataset/nine/00000019_NO_03.wav,nine
dataset/nine/00000019_NO_04.wav,nine
dataset/nine/00000019_NO_05.wav,nine
dataset/nine/00000019_NO_06.wav,nine
dataset/nine/00000019_NO_07.wav,nine
dataset/nine/00000019_NO_08.wav,nine
dataset/nine/00000019_NO_09.wav,nine
dataset/nine/00000019_NO_10.wav,nine
dataset/nine/00000029_NO_01.wav,nine
dataset/nine/00000029_NO_02.wav,nine
dataset/nine/00000029_NO_03.wav,nine
dataset/nine/00000029_NO_04.wav,nine
dataset/nine/00000029_NO_05.wav,nine
dataset/nine/00000029_NO_06.wav,nine
dataset/nine/00000029_NO_07.wav,nine
dataset/nine/00000029_NO_08.wav,nine
dataset/nine/00000029_NO_09.wav,nine
dataset/nine/00000029_NO_10.wav,nine
dataset/nine/00000018_NO_01.wav,nine
dataset/nine/00000018_NO_02.wav,nine
dataset/nine/00000018_NO_03.wav,nine
dataset/nine/00000018_NO_04.wav,nine
dataset/nine/00000018_NO_05.wav,nine
dataset/nine/00000018_NO_06.wav,nine
dataset/nine/00000018_NO_07.wav,nine
dataset/nine/00000018_NO_08.wav,nine
dataset/nine/00000018_NO_09.wav,nine
dataset/nine/00000018_NO_10.wav,nine
dataset/nine/00000015_NO_01.wav,nine
dataset/nine/00000015_NO_02.wav,nine
dataset/nine/00000015_NO_03.wav,nine
dataset/nine/00000015_NO_04.wav,nine
dataset/nine/00000015_NO_05.wav,nine
dataset/nine/00000015_NO_06.wav,nine
dataset/nine/00000015_NO_07.wav,nine
dataset/nine/00000015_NO_08.wav,nine
dataset/nine/00000015_NO_09.wav,nine
dataset/nine/00000015_NO_10.wav,nine
dataset/nine/00000016_NO_01.wav,nine
dataset/nine/00000016_NO_02.wav,nine
dataset/nine/00000016_NO_03.wav,nine
dataset/nine/00000016_NO_04.wav,nine
dataset/nine/00000016_NO_05.wav,nine
dataset/nine/00000016_NO_06.wav,nine
dataset/nine/00000016_NO_07.wav,nine
dataset/nine/00000016_NO_08.wav,nine
dataset/nine/00000016_NO_09.wav,nine
dataset/nine/00000016_NO_10.wav,nine
dataset/nine/00000024_NO_01.wav,nine
dataset/nine/00000024_NO_02.wav,nine
dataset/nine/00000024_NO_03.wav,nine
dataset/nine/00000024_NO_04.wav,nine
dataset/nine/00000024_NO_05.wav,nine
dataset/nine/00000024_NO_06.wav,nine
dataset/nine/00000024_NO_07.wav,nine
dataset/nine/00000024_NO_08.wav,nine
dataset/nine/00000024_NO_09.wav,nine
dataset/nine/00000024_NO_10.wav,nine
dataset/nine/00000006_NO_01.wav,nine
dataset/nine/00000006_NO_02.wav,nine
dataset/nine/00000006_NO_03.wav,nine
dataset/nine/00000006_NO_04.wav,nine
dataset/nine/00000006_NO_05.wav,nine
dataset/nine/00000006_NO_06.wav,nine
dataset/nine/00000006_NO_07.wav,nine
dataset/nine/00000006_NO_08.wav,nine
dataset/nine/00000006_NO_09.wav,nine
dataset/nine/00000006_NO_10.wav,nine
dataset/no/00000030_NO_01.wav,no
dataset/no/00000030_NO_02.wav,no
dataset/no/00000030_NO_03.wav,no
dataset/no/00000030_NO_04.wav,no
dataset/no/00000030_NO_05.wav,no
dataset/no/00000030_NO_06.wav,no
dataset/no/00000030_NO_07.wav,no
dataset/no/00000030_NO_08.wav,no
dataset/no/00000030_NO_09.wav,no
dataset/no/00000030_NO_10.wav,no
dataset/no/00000013_NO_01.wav,no
dataset/no/00000013_NO_02.wav,no
dataset/no/00000013_NO_03.wav,no
dataset/no/00000013_NO_04.wav,no
dataset/no/00000013_NO_05.wav,no
dataset/no/00000013_NO_06.wav,no
dataset/no/00000013_NO_07.wav,no
dataset/no/00000013_NO_08.wav,no
dataset/no/00000013_NO_09.wav,no
dataset/no/00000013_NO_10.wav,no
dataset/no/00000017_NO_01.wav,no
dataset/no/00000017_NO_02.wav,no
dataset/no/00000017_NO_03.wav,no
dataset/no/00000017_NO_04.wav,no
dataset/no/00000017_NO_05.wav,no
dataset/no/00000017_NO_06.wav,no
dataset/no/00000017_NO_07.wav,no
dataset/no/00000017_NO_08.wav,no
dataset/no/00000017_NO_09.wav,no
dataset/no/00000017_NO_10.wav,no
dataset/no/00000020_NO_01.wav,no
dataset/no/00000020_NO_02.wav,no
dataset/no/00000020_NO_03.wav,no
dataset/no/00000020_NO_04.wav,no
dataset/no/00000020_NO_05.wav,no
dataset/no/00000020_NO_06.wav,no
dataset/no/00000020_NO_07.wav,no
dataset/no/00000020_NO_08.wav,no
dataset/no/00000020_NO_09.wav,no
dataset/no/00000020_NO_10.wav,no
dataset/no/00000022_NO_01.wav,no
dataset/no/00000022_NO_02.wav,no
dataset/no/00000022_NO_03.wav,no
dataset/no/00000022_NO_04.wav,no
dataset/no/00000022_NO_05.wav,no
dataset/no/00000022_NO_06.wav,no
dataset/no/00000022_NO_07.wav,no
dataset/no/00000022_NO_08.wav,no
dataset/no/00000022_NO_09.wav,no
dataset/no/00000022_NO_10.wav,no
dataset/no/00000009_NO_01.wav,no
dataset/no/00000009_NO_02.wav,no
dataset/no/00000009_NO_03.wav,no
dataset/no/00000009_NO_04.wav,no
dataset/no/00000009_NO_05.wav,no
dataset/no/00000009_NO_06.wav,no
dataset/no/00000009_NO_07.wav,no
dataset/no/00000009_NO_08.wav,no
dataset/no/00000009_NO_09.wav,no
dataset/no/00000009_NO_10.wav,no
dataset/no/00000005_NO_01.wav,no
dataset/no/00000005_NO_02.wav,no
dataset/no/00000005_NO_03.wav,no
dataset/no/00000005_NO_04.wav,no
dataset/no/00000005_NO_05.wav,no
dataset/no/00000005_NO_06.wav,no
dataset/no/00000005_NO_07.wav,no
dataset/no/00000005_NO_08.wav,no
dataset/no/00000005_NO_09.wav,no
dataset/no/00000005_NO_10.wav,no
dataset/no/00000027_NO_01.wav,no
dataset/no/00000027_NO_02.wav,no
dataset/no/00000027_NO_03.wav,no
dataset/no/00000027_NO_04.wav,no
dataset/no/00000027_NO_05.wav,no
dataset/no/00000027_NO_06.wav,no
dataset/no/00000027_NO_07.wav,no
dataset/no/00000027_NO_08.wav,no
dataset/no/00000027_NO_09.wav,no
dataset/no/00000027_NO_10.wav,no
dataset/no/00000011_NO_01.wav,no
dataset/no/00000011_NO_02.wav,no
dataset/no/00000011_NO_03.wav,no
dataset/no/00000011_NO_04.wav,no
dataset/no/00000011_NO_05.wav,no
dataset/no/00000011_NO_06.wav,no
dataset/no/00000011_NO_07.wav,no
dataset/no/00000011_NO_08.wav,no
dataset/no/00000011_NO_09.wav,no
dataset/no/00000011_NO_10.wav,no
dataset/no/00000023_NO_01.wav,no
dataset/no/00000023_NO_02.wav,no
dataset/no/00000023_NO_03.wav,no
dataset/no/00000023_NO_04.wav,no
dataset/no/00000023_NO_05.wav,no
dataset/no/00000023_NO_06.wav,no
dataset/no/00000023_NO_07.wav,no
dataset/no/00000023_NO_08.wav,no
dataset/no/00000023_NO_09.wav,no
dataset/no/00000023_NO_10.wav,no
dataset/no/00000001_NO_01.wav,no
dataset/no/00000001_NO_02.wav,no
dataset/no/00000001_NO_03.wav,no
dataset/no/00000001_NO_04.wav,no
dataset/no/00000001_NO_05.wav,no
dataset/no/00000001_NO_06.wav,no
dataset/no/00000001_NO_07.wav,no
dataset/no/00000001_NO_08.wav,no
dataset/no/00000001_NO_09.wav,no
dataset/no/00000001_NO_10.wav,no
dataset/no/00000019_NO_01.wav,no
dataset/no/00000019_NO_02.wav,no
dataset/no/00000019_NO_03.wav,no
dataset/no/00000019_NO_04.wav,no
dataset/no/00000019_NO_05.wav,no
dataset/no/00000019_NO_06.wav,no
dataset/no/00000019_NO_07.wav,no
dataset/no/00000019_NO_08.wav,no
dataset/no/00000019_NO_09.wav,no
dataset/no/00000019_NO_10.wav,no
dataset/no/00000029_NO_01.wav,no
dataset/no/00000029_NO_02.wav,no
dataset/no/00000029_NO_03.wav,no
dataset/no/00000029_NO_04.wav,no
dataset/no/00000029_NO_05.wav,no
dataset/no/00000029_NO_06.wav,no
dataset/no/00000029_NO_07.wav,no
dataset/no/00000029_NO_08.wav,no
dataset/no/00000029_NO_09.wav,no
dataset/no/00000029_NO_10.wav,no
dataset/no/00000018_NO_01.wav,no
dataset/no/00000018_NO_02.wav,no
dataset/no/00000018_NO_03.wav,no
dataset/no/00000018_NO_04.wav,no
dataset/no/00000018_NO_05.wav,no
dataset/no/00000018_NO_06.wav,no
dataset/no/00000018_NO_07.wav,no
dataset/no/00000018_NO_08.wav,no
dataset/no/00000018_NO_09.wav,no
dataset/no/00000018_NO_10.wav,no
dataset/no/00000015_NO_01.wav,no
dataset/no/00000015_NO_02.wav,no
dataset/no/00000015_NO_03.wav,no
dataset/no/00000015_NO_04.wav,no
dataset/no/00000015_NO_05.wav,no
dataset/no/00000015_NO_06.wav,no
dataset/no/00000015_NO_07.wav,no
dataset/no/00000015_NO_08.wav,no
dataset/no/00000015_NO_09.wav,no
dataset/no/00000015_NO_10.wav,no
dataset/no/00000016_NO_01.wav,no
dataset/no/00000016_NO_02.wav,no
dataset/no/00000016_NO_03.wav,no
dataset/no/00000016_NO_04.wav,no
dataset/no/00000016_NO_05.wav,no
dataset/no/00000016_NO_06.wav,no
dataset/no/00000016_NO_07.wav,no
dataset/no/00000016_NO_08.wav,no
dataset/no/00000016_NO_09.wav,no
dataset/no/00000016_NO_10.wav,no
dataset/no/00000024_NO_01.wav,no
dataset/no/00000024_NO_02.wav,no
dataset/no/00000024_NO_03.wav,no
dataset/no/00000024_NO_04.wav,no
dataset/no/00000024_NO_05.wav,no
dataset/no/00000024_NO_06.wav,no
dataset/no/00000024_NO_07.wav,no
dataset/no/00000024_NO_08.wav,no
dataset/no/00000024_NO_09.wav,no
dataset/no/00000024_NO_10.wav,no
dataset/no/00000006_NO_01.wav,no
dataset/no/00000006_NO_02.wav,no
dataset/no/00000006_NO_03.wav,no
dataset/no/00000006_NO_04.wav,no
dataset/no/00000006_NO_05.wav,no
dataset/no/00000006_NO_06.wav,no
dataset/no/00000006_NO_07.wav,no
dataset/no/00000006_NO_08.wav,no
dataset/no/00000006_NO_09.wav,no
dataset/no/00000006_NO_10.wav,no
dataset/ok/00000030_NO_01.wav,ok
dataset/ok/00000030_NO_02.wav,ok
dataset/ok/00000030_NO_03.wav,ok
dataset/ok/00000030_NO_04.wav,ok
dataset/ok/00000030_NO_05.wav,ok
dataset/ok/00000030_NO_06.wav,ok
dataset/ok/00000030_NO_07.wav,ok
dataset/ok/00000030_NO_08.wav,ok
dataset/ok/00000030_NO_09.wav,ok
dataset/ok/00000030_NO_10.wav,ok
dataset/ok/00000013_NO_01.wav,ok
dataset/ok/00000013_NO_02.wav,ok
dataset/ok/00000013_NO_03.wav,ok
dataset/ok/00000013_NO_04.wav,ok
dataset/ok/00000013_NO_05.wav,ok
dataset/ok/00000013_NO_06.wav,ok
dataset/ok/00000013_NO_07.wav,ok
dataset/ok/00000013_NO_08.wav,ok
dataset/ok/00000013_NO_09.wav,ok
dataset/ok/00000013_NO_10.wav,ok
dataset/ok/00000017_NO_01.wav,ok
dataset/ok/00000017_NO_02.wav,ok
dataset/ok/00000017_NO_03.wav,ok
dataset/ok/00000017_NO_04.wav,ok
dataset/ok/00000017_NO_05.wav,ok
dataset/ok/00000017_NO_06.wav,ok
dataset/ok/00000017_NO_07.wav,ok
dataset/ok/00000017_NO_08.wav,ok
dataset/ok/00000017_NO_09.wav,ok
dataset/ok/00000017_NO_10.wav,ok
dataset/ok/00000020_NO_01.wav,ok
dataset/ok/00000020_NO_02.wav,ok
dataset/ok/00000020_NO_03.wav,ok
dataset/ok/00000020_NO_04.wav,ok
dataset/ok/00000020_NO_05.wav,ok
dataset/ok/00000020_NO_06.wav,ok
dataset/ok/00000020_NO_07.wav,ok
dataset/ok/00000020_NO_08.wav,ok
dataset/ok/00000020_NO_09.wav,ok
dataset/ok/00000020_NO_10.wav,ok
dataset/ok/00000022_NO_01.wav,ok
dataset/ok/00000022_NO_02.wav,ok
dataset/ok/00000022_NO_03.wav,ok
dataset/ok/00000022_NO_04.wav,ok
dataset/ok/00000022_NO_05.wav,ok
dataset/ok/00000022_NO_06.wav,ok
dataset/ok/00000022_NO_07.wav,ok
dataset/ok/00000022_NO_08.wav,ok
dataset/ok/00000022_NO_09.wav,ok
dataset/ok/00000022_NO_10.wav,ok
dataset/ok/00000009_NO_01.wav,ok
dataset/ok/00000009_NO_02.wav,ok
dataset/ok/00000009_NO_03.wav,ok
dataset/ok/00000009_NO_04.wav,ok
dataset/ok/00000009_NO_05.wav,ok
dataset/ok/00000009_NO_06.wav,ok
dataset/ok/00000009_NO_07.wav,ok
dataset/ok/00000009_NO_08.wav,ok
dataset/ok/00000009_NO_09.wav,ok
dataset/ok/00000009_NO_10.wav,ok
dataset/ok/00000005_NO_01.wav,ok
dataset/ok/00000005_NO_02.wav,ok
dataset/ok/00000005_NO_03.wav,ok
dataset/ok/00000005_NO_04.wav,ok
dataset/ok/00000005_NO_05.wav,ok
dataset/ok/00000005_NO_06.wav,ok
dataset/ok/00000005_NO_07.wav,ok
dataset/ok/00000005_NO_08.wav,ok
dataset/ok/00000005_NO_09.wav,ok
dataset/ok/00000005_NO_10.wav,ok
dataset/ok/00000027_NO_01.wav,ok
dataset/ok/00000027_NO_02.wav,ok
dataset/ok/00000027_NO_03.wav,ok
dataset/ok/00000027_NO_04.wav,ok
dataset/ok/00000027_NO_05.wav,ok
dataset/ok/00000027_NO_06.wav,ok
dataset/ok/00000027_NO_07.wav,ok
dataset/ok/00000027_NO_08.wav,ok
dataset/ok/00000027_NO_09.wav,ok
dataset/ok/00000027_NO_10.wav,ok
dataset/ok/00000011_NO_01.wav,ok
dataset/ok/00000011_NO_02.wav,ok
dataset/ok/00000011_NO_03.wav,ok
dataset/ok/00000011_NO_04.wav,ok
dataset/ok/00000011_NO_05.wav,ok
dataset/ok/00000011_NO_06.wav,ok
dataset/ok/00000011_NO_07.wav,ok
dataset/ok/00000011_NO_08.wav,ok
dataset/ok/00000011_NO_09.wav,ok
dataset/ok/00000011_NO_10.wav,ok
dataset/ok/00000023_NO_01.wav,ok
dataset/ok/00000023_NO_02.wav,ok
dataset/ok/00000023_NO_03.wav,ok
dataset/ok/00000023_NO_04.wav,ok
dataset/ok/00000023_NO_05.wav,ok
dataset/ok/00000023_NO_06.wav,ok
dataset/ok/00000023_NO_07.wav,ok
dataset/ok/00000023_NO_08.wav,ok
dataset/ok/00000023_NO_09.wav,ok
dataset/ok/00000023_NO_10.wav,ok
dataset/ok/00000001_NO_01.wav,ok
dataset/ok/00000001_NO_02.wav,ok
dataset/ok/00000001_NO_03.wav,ok
dataset/ok/00000001_NO_04.wav,ok
dataset/ok/00000001_NO_05.wav,ok
dataset/ok/00000001_NO_06.wav,ok
dataset/ok/00000001_NO_07.wav,ok
dataset/ok/00000001_NO_08.wav,ok
dataset/ok/00000001_NO_09.wav,ok
dataset/ok/00000001_NO_10.wav,ok
dataset/ok/00000019_NO_01.wav,ok
dataset/ok/00000019_NO_02.wav,ok
dataset/ok/00000019_NO_03.wav,ok
dataset/ok/00000019_NO_04.wav,ok
dataset/ok/00000019_NO_05.wav,ok
dataset/ok/00000019_NO_06.wav,ok
dataset/ok/00000019_NO_07.wav,ok
dataset/ok/00000019_NO_08.wav,ok
dataset/ok/00000019_NO_09.wav,ok
dataset/ok/00000019_NO_10.wav,ok
dataset/ok/00000029_NO_01.wav,ok
dataset/ok/00000029_NO_02.wav,ok
dataset/ok/00000029_NO_03.wav,ok
dataset/ok/00000029_NO_04.wav,ok
dataset/ok/00000029_NO_05.wav,ok
dataset/ok/00000029_NO_06.wav,ok
dataset/ok/00000029_NO_07.wav,ok
dataset/ok/00000029_NO_08.wav,ok
dataset/ok/00000029_NO_09.wav,ok
dataset/ok/00000029_NO_10.wav,ok
dataset/ok/00000018_NO_01.wav,ok
dataset/ok/00000018_NO_02.wav,ok
dataset/ok/00000018_NO_03.wav,ok
dataset/ok/00000018_NO_04.wav,ok
dataset/ok/00000018_NO_05.wav,ok
dataset/ok/00000018_NO_06.wav,ok
dataset/ok/00000018_NO_07.wav,ok
dataset/ok/00000018_NO_08.wav,ok
dataset/ok/00000018_NO_09.wav,ok
dataset/ok/00000018_NO_10.wav,ok
dataset/ok/00000015_NO_01.wav,ok
dataset/ok/00000015_NO_02.wav,ok
dataset/ok/00000015_NO_03.wav,ok
dataset/ok/00000015_NO_04.wav,ok
dataset/ok/00000015_NO_05.wav,ok
dataset/ok/00000015_NO_06.wav,ok
dataset/ok/00000015_NO_07.wav,ok
dataset/ok/00000015_NO_08.wav,ok
dataset/ok/00000015_NO_09.wav,ok
dataset/ok/00000015_NO_10.wav,ok
dataset/ok/00000016_NO_01.wav,ok
dataset/ok/00000016_NO_02.wav,ok
dataset/ok/00000016_NO_03.wav,ok
dataset/ok/00000016_NO_04.wav,ok
dataset/ok/00000016_NO_05.wav,ok
dataset/ok/00000016_NO_06.wav,ok
dataset/ok/00000016_NO_07.wav,ok
dataset/ok/00000016_NO_08.wav,ok
dataset/ok/00000016_NO_09.wav,ok
dataset/ok/00000016_NO_10.wav,ok
dataset/ok/00000024_NO_01.wav,ok
dataset/ok/00000024_NO_02.wav,ok
dataset/ok/00000024_NO_03.wav,ok
dataset/ok/00000024_NO_04.wav,ok
dataset/ok/00000024_NO_05.wav,ok
dataset/ok/00000024_NO_06.wav,ok
dataset/ok/00000024_NO_07.wav,ok
dataset/ok/00000024_NO_08.wav,ok
dataset/ok/00000024_NO_09.wav,ok
dataset/ok/00000024_NO_10.wav,ok
dataset/ok/00000006_NO_01.wav,ok
dataset/ok/00000006_NO_02.wav,ok
dataset/ok/00000006_NO_03.wav,ok
dataset/ok/00000006_NO_04.wav,ok
dataset/ok/00000006_NO_05.wav,ok
dataset/ok/00000006_NO_06.wav,ok
dataset/ok/00000006_NO_07.wav,ok
dataset/ok/00000006_NO_08.wav,ok
dataset/ok/00000006_NO_09.wav,ok
dataset/ok/00000006_NO_10.wav,ok
dataset/one/00000030_NO_01.wav,one
dataset/one/00000030_NO_02.wav,one
dataset/one/00000030_NO_03.wav,one
dataset/one/00000030_NO_04.wav,one
dataset/one/00000030_NO_05.wav,one
dataset/one/00000030_NO_06.wav,one
dataset/one/00000030_NO_07.wav,one
dataset/one/00000030_NO_08.wav,one
dataset/one/00000030_NO_09.wav,one
dataset/one/00000030_NO_10.wav,one
dataset/one/00000013_NO_01.wav,one
dataset/one/00000013_NO_02.wav,one
dataset/one/00000013_NO_03.wav,one
dataset/one/00000013_NO_04.wav,one
dataset/one/00000013_NO_05.wav,one
dataset/one/00000013_NO_06.wav,one
dataset/one/00000013_NO_07.wav,one
dataset/one/00000013_NO_08.wav,one
dataset/one/00000013_NO_09.wav,one
dataset/one/00000013_NO_10.wav,one
dataset/one/00000017_NO_01.wav,one
dataset/one/00000017_NO_02.wav,one
dataset/one/00000017_NO_03.wav,one
dataset/one/00000017_NO_04.wav,one
dataset/one/00000017_NO_05.wav,one
dataset/one/00000017_NO_06.wav,one
dataset/one/00000017_NO_07.wav,one
dataset/one/00000017_NO_08.wav,one
dataset/one/00000017_NO_09.wav,one
dataset/one/00000017_NO_10.wav,one
dataset/one/00000020_NO_01.wav,one
dataset/one/00000020_NO_02.wav,one
dataset/one/00000020_NO_03.wav,one
dataset/one/00000020_NO_04.wav,one
dataset/one/00000020_NO_05.wav,one
dataset/one/00000020_NO_06.wav,one
dataset/one/00000020_NO_07.wav,one
dataset/one/00000020_NO_08.wav,one
dataset/one/00000020_NO_09.wav,one
dataset/one/00000020_NO_10.wav,one
dataset/one/00000022_NO_01.wav,one
dataset/one/00000022_NO_02.wav,one
dataset/one/00000022_NO_03.wav,one
dataset/one/00000022_NO_04.wav,one
dataset/one/00000022_NO_05.wav,one
dataset/one/00000022_NO_06.wav,one
dataset/one/00000022_NO_07.wav,one
dataset/one/00000022_NO_08.wav,one
dataset/one/00000022_NO_09.wav,one
dataset/one/00000022_NO_10.wav,one
dataset/one/00000009_NO_01.wav,one
dataset/one/00000009_NO_02.wav,one
dataset/one/00000009_NO_03.wav,one
dataset/one/00000009_NO_04.wav,one
dataset/one/00000009_NO_05.wav,one
dataset/one/00000009_NO_06.wav,one
dataset/one/00000009_NO_07.wav,one
dataset/one/00000009_NO_08.wav,one
dataset/one/00000009_NO_09.wav,one
dataset/one/00000009_NO_10.wav,one
dataset/one/00000005_NO_01.wav,one
dataset/one/00000005_NO_02.wav,one
dataset/one/00000005_NO_03.wav,one
dataset/one/00000005_NO_04.wav,one
dataset/one/00000005_NO_05.wav,one
dataset/one/00000005_NO_06.wav,one
dataset/one/00000005_NO_07.wav,one
dataset/one/00000005_NO_08.wav,one
dataset/one/00000005_NO_09.wav,one
dataset/one/00000005_NO_10.wav,one
dataset/one/00000027_NO_01.wav,one
dataset/one/00000027_NO_02.wav,one
dataset/one/00000027_NO_03.wav,one
dataset/one/00000027_NO_04.wav,one
dataset/one/00000027_NO_05.wav,one
dataset/one/00000027_NO_06.wav,one
dataset/one/00000027_NO_07.wav,one
dataset/one/00000027_NO_08.wav,one
dataset/one/00000027_NO_09.wav,one
dataset/one/00000027_NO_10.wav,one
dataset/one/00000011_NO_01.wav,one
dataset/one/00000011_NO_02.wav,one
dataset/one/00000011_NO_03.wav,one
dataset/one/00000011_NO_04.wav,one
dataset/one/00000011_NO_05.wav,one
dataset/one/00000011_NO_06.wav,one
dataset/one/00000011_NO_07.wav,one
dataset/one/00000011_NO_08.wav,one
dataset/one/00000011_NO_09.wav,one
dataset/one/00000011_NO_10.wav,one
dataset/one/00000023_NO_01.wav,one
dataset/one/00000023_NO_02.wav,one
dataset/one/00000023_NO_03.wav,one
dataset/one/00000023_NO_04.wav,one
dataset/one/00000023_NO_05.wav,one
dataset/one/00000023_NO_06.wav,one
dataset/one/00000023_NO_07.wav,one
dataset/one/00000023_NO_08.wav,one
dataset/one/00000023_NO_09.wav,one
dataset/one/00000023_NO_10.wav,one
dataset/one/00000001_NO_01.wav,one
dataset/one/00000001_NO_02.wav,one
dataset/one/00000001_NO_03.wav,one
dataset/one/00000001_NO_04.wav,one
dataset/one/00000001_NO_05.wav,one
dataset/one/00000001_NO_06.wav,one
dataset/one/00000001_NO_07.wav,one
dataset/one/00000001_NO_08.wav,one
dataset/one/00000001_NO_09.wav,one
dataset/one/00000001_NO_10.wav,one
dataset/one/00000019_NO_01.wav,one
dataset/one/00000019_NO_02.wav,one
dataset/one/00000019_NO_03.wav,one
dataset/one/00000019_NO_04.wav,one
dataset/one/00000019_NO_05.wav,one
dataset/one/00000019_NO_06.wav,one
dataset/one/00000019_NO_07.wav,one
